Tweet Id,Datetime,tweet,clean_text,sentiment
1329955811796271105,2020-11-21 01:12:29,"Coming Book Showcase
Urban Justice (A Chicago Vigilantes Novel Book 2) by India Kells
https://t.co/ZBO4iwoyCb https://t.co/zmPE5L6cka",Coming Book Showcase Urban Justice A Chicago Vigilantes Novel Book 2 by India Kells,positive
1329950106561384448,2020-11-21 00:49:49,GULMOHAR JAIPUR Women’s Cotton Regular Kurta https://t.co/vLVEo4pUQi,GULMOHAR JAIPUR Women s Cotton Regular Kurta,neutral
1329949234448228352,2020-11-21 00:46:21,"Coming Book Showcase
Urban Justice (A Chicago Vigilantes Novel Book 2) by India Kells
https://t.co/ZBO4iwGa0L https://t.co/FPz73Jd2Li",Coming Book Showcase Urban Justice A Chicago Vigilantes Novel Book 2 by India Kells,positive
1329948562289958913,2020-11-21 00:43:41,"Are we all in samsara, being born, dying and reborn, again and again? Explore the fascinating cultures of India, Ne… https://t.co/wMbm9slJfE",Are we all in samsara being born dying and reborn again and again Explore the fascinating cultures of India Ne,positive
1329946191317098497,2020-11-21 00:34:15,Rashu Toys Touch Sensor Laughing Baby Doll Multicolor ( Press on Chest to Make The Baby Laugh) https://t.co/IcidfH9V5w,Rashu Toys Touch Sensor Laughing Baby Doll Multicolor Press on Chest to Make The Baby Laugh,positive
1329945124621709312,2020-11-21 00:30:01,"This review came in on Amazon, India. i am humbled. To be compared to The Shack but more biblically sound...  To Go… https://t.co/LOCnAADGm6",This review came in on Amazon India i am humbled To be compared to The Shack but more biblically sound To Go,positive
1329941821179502598,2020-11-21 00:16:53,DFR Reversible Masks One Side Rajasthani Sanganeri Print Other Side Solid Color 100% Cotton High Nose Washable Reus… https://t.co/lxqBLEWfO8,DFR Reversible Masks One Side Rajasthani Sanganeri Print Other Side Solid Color 100 Cotton High Nose Washable Reus,positive
1329940899837591552,2020-11-21 00:13:14,"@amazonIN 
1/2 Can any one confirm is this amazon india sales and pramotion no.
083370 15203 
The above no team off… https://t.co/CLzA6i7lSw",1 2 Can any one confirm is this amazon india sales and pramotion no 083370 15203 The above no team off,negative
1329938694539673600,2020-11-21 00:04:28,@PlayStation PS5 is not yet released in India Amazon,PS5 is not yet released in India Amazon,positive
1329937841120567297,2020-11-21 00:01:05,"MILTON ThermoSteel Glassy Hot &amp; Cold Bottle with Drinking Cup Lid (350ml, Grey) https://t.co/fpGYN3Q9Af",MILTON ThermoSteel Glassy Hot amp Cold Bottle with Drinking Cup Lid 350ml Grey,positive
1329937361816285186,2020-11-20 23:59:10,"I am excited about the release of A Story of the World Before the Fence by @LeeyaMehta, a poetry chapbook of an int… https://t.co/Bw1fIeyh3Y",I am excited about the release of A Story of the World Before the Fence by a poetry chapbook of an int,positive
1329934819611078656,2020-11-20 23:49:04,Sofy Antibacteria Extra Long Pads – 54 Count &amp; Sofy Antibacteria Extra Long Pads – 30 Count https://t.co/epzMrqhQgY,Sofy Antibacteria Extra Long Pads 54 Count amp Sofy Antibacteria Extra Long Pads 30 Count,neutral
1329933897107378176,2020-11-20 23:45:24,"@peterfrankopan if you haven't looked at these, then you must: https://t.co/dWPd2675Wf
and 
https://t.co/2gNGZmRxTf",if you haven t looked at these then you must and,neutral
1329930309551448064,2020-11-20 23:31:09,"Free today only! 

You’ve Got Gifts. 

Go get this for your kids!

U.S.: https://t.co/kiuQKAJ5vU
Canada:… https://t.co/be0UQrVmdo",Free today only You ve Got Gifts Go get this for your kids U S Canada,positive
1329927815479758848,2020-11-20 23:21:14,"Award-winning #AGILE #SCRUM by @ScottGraffius is available worldwide

☆ US https://t.co/DNIQ2DhYy3
☆ Canada… https://t.co/LfcX42W4tO",Award winning AGILE SCRUM by is available worldwide US Canada,positive
1329925641534365701,2020-11-20 23:12:36,"@starkkar_in @EngineEarz ahhhh I can't be sure - have you tried via this link?

https://t.co/VqQe7xM7zb - that shou… https://t.co/Qta7Giw4S0",in ahhhh I can t be sure have you tried via this link that shou,positive
1329925264952807424,2020-11-20 23:11:06,"@AnishaGupta24 😊 link for readers in India 

https://t.co/U69FZTxXwH",link for readers in India,neutral
1329924009463590915,2020-11-20 23:06:07,"Meet the #BlackFriday shoppers head on...In the Buy Box!
Reprice with #AlphaRepricer!

#amazon #bestrepricer #fba… https://t.co/GvON1mVOcR",Meet the BlackFriday shoppers head on In the Buy Box Reprice with AlphaRepricer amazon bestrepricer fba,positive
1329923979902128134,2020-11-20 23:06:00,"Prue (Book 2 Marsh Saga series)
Some adventures come with a price…
#1920s #familyseries #bookseries… https://t.co/kmmNjdIfwo",Prue Book 2 Marsh Saga series Some adventures come with a price 1920s familyseries bookseries,positive
1329922592757612544,2020-11-20 23:00:29,Amazon Fire TV Stick (3rd Gen) Review https://t.co/5KoNdDou4n,Amazon Fire TV Stick 3rd Gen Review,negative
1329920967213199364,2020-11-20 22:54:01,Learn how Mukesh Ambani’s strategies and decisions led him to become one of India’s largest industrialists in Rajiv… https://t.co/GQ9yniQEd2,Learn how Mukesh Ambani s strategies and decisions led him to become one of India s largest industrialists in Rajiv,neutral
1329920542523219970,2020-11-20 22:52:20,"Amazon Brand – Solimo Stainless Steel Tope Set (5 pieces, 420 ml, 550 ml, 840 ml, 1150 ml and 1550 ml, Induction an… https://t.co/MgKWV7DuMf",Amazon Brand Solimo Stainless Steel Tope Set 5 pieces 420 ml 550 ml 840 ml 1150 ml and 1550 ml Induction an,positive
1329918694873575425,2020-11-20 22:45:00,India's antitrust body clears Reliance-Future retail deal despite Amazon's objections https://t.co/GDOT81ipFg https://t.co/DJkHp9Jwn7,India s antitrust body clears Reliance Future retail deal despite Amazon s objections,negative
1329915115676819465,2020-11-20 22:30:46,Money Plus MP Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming – (Multicolour) https://t.co/TUfZ3C3mcv,Money Plus MP Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming Multicolour,neutral
1329913880974217217,2020-11-20 22:25:52,See how they make fool to customers. A Managing Director of Amazon India is helpless. #ShameOnYouAmazon @amazon… https://t.co/Ev1UhOhDJU,See how they make fool to customers A Managing Director of Amazon India is helpless ShameOnYouAmazon,negative
1329912412372226048,2020-11-20 22:20:02,"@AmazonHelp In amazon India,tamilnadu,chennai,MAAK madavaram station the staffs and managers misleading the station… https://t.co/k1tGgnxbvD",In amazon India tamilnadu chennai MAAK madavaram station the staffs and managers misleading the station,negative
1329912406466850817,2020-11-20 22:20:00,Cool Gadgets On Amazon India – 5 Useful Unique Gadgets You Must Try – Amazon India – 2020 https://t.co/BWES2xEudI,Cool Gadgets On Amazon India 5 Useful Unique Gadgets You Must Try Amazon India 2020,positive
1329912322454859781,2020-11-20 22:19:40,MX 3 Pin Mic connector Male and Female Combo for Amplifier Guitar Mixer https://t.co/yDFWkEMeZy,MX 3 Pin Mic connector Male and Female Combo for Amplifier Guitar Mixer,neutral
1329904854429523968,2020-11-20 21:50:00,Shining Diva Latest Jhumki Collection Traditional Pearl Jewellery Stylish Earrings For Women and Girls https://t.co/uqw8u2fa0S,Shining Diva Latest Jhumki Collection Traditional Pearl Jewellery Stylish Earrings For Women and Girls,neutral
1329901799449317376,2020-11-20 21:37:52,New #Blog Post - Amazon's Smart Speaker Dominance Could Unlock E-Commerce Riches in India - https://t.co/AaylKdbKrG,New Blog Post Amazon s Smart Speaker Dominance Could Unlock E Commerce Riches in India,positive
1329896558238846977,2020-11-20 21:17:02,Wallet for Men https://t.co/bt2hx3yFrx,Wallet for Men,neutral
1329896182093639683,2020-11-20 21:15:32,"India OKs $3.4B Future, Reliance Deal Over Amazon’s Protests https://t.co/Oc8rGIXcCI",India OKs 3 4B Future Reliance Deal Over Amazon s Protests,negative
1329893229479780354,2020-11-20 21:03:48,Baidyanath Chyawanprash Special – All Round Immunity and Protection – 1kg https://t.co/yyPDjpk18F,Baidyanath Chyawanprash Special All Round Immunity and Protection 1kg,positive
1329892341969268738,2020-11-20 21:00:17,TENSE ACTION!  A  bloody air battle - an Indian fighter pilot spies a disabled Iranian fighter plane flying along t… https://t.co/D2m7DYu6WF,TENSE ACTION A bloody air battle an Indian fighter pilot spies a disabled Iranian fighter plane flying along t,negative
1329892099689426944,2020-11-20 20:59:19,@Plastician @EngineEarz are u shipping to india (Amazon says no)? would be a great Christmas prezzie for some family folks,are u shipping to india Amazon says no would be a great Christmas prezzie for some family folks,positive
1329889754381316098,2020-11-20 20:50:00,"INDIA: A mecca for medical wonders and opportunities for lethal greed.
IMPERFECT MURDER -&gt; A plot that uncovers a s… https://t.co/VXDqlXhBGh",INDIA A mecca for medical wonders and opportunities for lethal greed IMPERFECT MURDER gt A plot that uncovers a s,negative
1329888535000862723,2020-11-20 20:45:09,"An interesting read - Krishna, an immigrant from India and an engineer by profession, is diagnosed with bipolar dis… https://t.co/OaQS5FOzKK",An interesting read Krishna an immigrant from India and an engineer by profession is diagnosed with bipolar dis,positive
1329887306405343236,2020-11-20 20:40:16,"After a bloody air battle, an Indian fighter pilot spies a disabled Iranian fighter plane flying along the border b… https://t.co/5gs4stwbFg",After a bloody air battle an Indian fighter pilot spies a disabled Iranian fighter plane flying along the border b,negative
1329886840380223488,2020-11-20 20:38:25,"Amazon's $2.8bn plan: India gets its second AWS cloud computing region
https://t.co/AB5z0ESIAL
#news #tech",Amazon s 2 8bn plan India gets its second AWS cloud computing region news tech,positive
1329884757296091138,2020-11-20 20:30:08,Delhi HC reserves order on Future Retail's plea to injunct Amazon from interfering in Reliance deal https://t.co/DIt1YHNv0a,Delhi HC reserves order on Future Retail s plea to injunct Amazon from interfering in Reliance deal,positive
1329879175646248963,2020-11-20 20:07:58,Nintendo Switch games getting listed on Amazon India for the first time didn't mean that the Nintendo Switch was co… https://t.co/0pyWjtTzC7,Nintendo Switch games getting listed on Amazon India for the first time didn t mean that the Nintendo Switch was co,positive
1329876428930871297,2020-11-20 19:57:03,👦 The Nourish Initiative // Each bottle of Nariveda sold buys one child a week’s worth of meals at the Maitreya Sch… https://t.co/10HbjSOJgQ,The Nourish Initiative Each bottle of Nariveda sold buys one child a week s worth of meals at the Maitreya Sch,positive
1329874257418055689,2020-11-20 19:48:25,Arjun Mathur's (@mathurarjun) work in Amazon's @MadeInHeavenTv has made him India's first International Emmy Awards… https://t.co/VCkn9cU77O,Arjun Mathur s work in Amazon s has made him India s first International Emmy Awards,positive
1329873810154086400,2020-11-20 19:46:38,"@drashwathcn @BSYBJP @BJP4Karnataka @OfficeofAshwath @ITBTGoK @Startup_Kar @blrtechsummit Why do Amazon, Apple and… https://t.co/zFmpCfEG9f",Kar Why do Amazon Apple and,positive
1329872997528821761,2020-11-20 19:43:25,"Abbot George's book, ""The Christ of India,"" now has 199 rankings on Amazon, an average of 4.3 stars. We wouldn't ha… https://t.co/AqHQGJQBvL",Abbot George s book The Christ of India now has 199 rankings on Amazon an average of 4 3 stars We wouldn t ha,positive
1329870809242865665,2020-11-20 19:34:43,@dilkodekho @ESPNcricinfo Amazon Prime in India,Amazon Prime in India,positive
1329870453121269760,2020-11-20 19:33:18,https://t.co/TiGTQLAuKp,,neutral
1329870445110169602,2020-11-20 19:33:16,"@profamirattaran 5 best smartphones not made in China:
ASUS ROG Phone 3 (Taiwan) $600 at Amazon.
LG Stylo 6 (South… https://t.co/ncM8bKHTeH",5 best smartphones not made in China ASUS ROG Phone 3 Taiwan 600 at Amazon LG Stylo 6 South,positive
1329869809236918272,2020-11-20 19:30:44,"Seriously, what was Bezos thinking ? That some teeny weeny court in Singapore can stop Ambani ? https://t.co/ZaqKR2e0mE",Seriously what was Bezos thinking That some teeny weeny court in Singapore can stop Ambani,negative
1329869161351188485,2020-11-20 19:28:10,"CCI clears Reliance-Future Retail deal despite Amazon's objections.
@flameoftruth @RelianceDigital
https://t.co/EuhhyOTrz5",CCI clears Reliance Future Retail deal despite Amazon s objections,negative
1329867879882244097,2020-11-20 19:23:04,"Deal Price: ₹ 200.00
Discount: ₹ 1,799.00 (90%)https://t.co/VrwKjZsv9T",Deal Price 200 00 Discount 1 799 00 90,neutral
1329867050911719426,2020-11-20 19:19:47,Cello Technotip Ball Pen Set – Pack of 10 (Black) https://t.co/q6Lezad4mF,Cello Technotip Ball Pen Set Pack of 10 Black,neutral
1329866813665001473,2020-11-20 19:18:50,Moral Policing of OTT Platforms Is Only the Latest Episode in India's Saga of Censorship https://t.co/rKRKElKH1m,Moral Policing of OTT Platforms Is Only the Latest Episode in India s Saga of Censorship,neutral
1329865195716481026,2020-11-20 19:12:25,India's antitrust body on Friday cleared conglomerate Reliance Industries' $3.4 billion deal to buy Future Group's… https://t.co/4FwpS0uc91,India s antitrust body on Friday cleared conglomerate Reliance Industries 3 4 billion deal to buy Future Group s,positive
1329864212110209024,2020-11-20 19:08:30,"@amazonIN @Audible_ind @amazon @PMOIndia @indSupremeCourt
@PIB_India In Mahabharata, Krishna didn't mentioned ""* Yu… https://t.co/4sqqVe5iAy",ind India In Mahabharata Krishna didn t mentioned Yu,neutral
1329863296103530496,2020-11-20 19:04:52,Amazon's Smart Speaker Dominance Could Unlock #E-Commerce Riches in #India 🇮🇳  https://t.co/IYBiE0BT20,Amazon s Smart Speaker Dominance Could Unlock E Commerce Riches in India,positive
1329862842539941888,2020-11-20 19:03:03,Yes think Amazon is preparing to start for PS5 preorders in India. All the PS5 launch games now have been listed!… https://t.co/laS1yC4ECp,Yes think Amazon is preparing to start for PS5 preorders in India All the PS5 launch games now have been listed,positive
1329862271846260741,2020-11-20 19:00:47,"Tech | India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon https://t.co/u0Gx6keUiA",Tech India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon,positive
1329861904953708544,2020-11-20 18:59:20,@chloe_india_ If your only using it for PS4 games then I’ll say external hard drive https://t.co/7kjEHmHjB8,india If your only using it for PS4 games then I ll say external hard drive,negative
1329861837786112002,2020-11-20 18:59:04,"India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon… https://t.co/S0KfjhKNKK",India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon,positive
1329860402986033152,2020-11-20 18:53:22,@iSachinSrivstva @EEMLcommunity @ECMLPKDD @OriolVinyalsML @ELLISforEurope @SchizoTribe @mlopscommunity @MSFTAzureML… https://t.co/3FciEEeA02,,neutral
1329859577433690112,2020-11-20 18:50:05,"Book - Hijras, Lovers, Brothers: Surviving Sex and Poverty in Rural India https://t.co/1XfClZB7qj HT @FordhamPress",Book Hijras Lovers Brothers Surviving Sex and Poverty in Rural India HT,positive
1329859574678097920,2020-11-20 18:50:04,"Wolpin Wall Stickers Wallpaper (45 x 500 cm) Waterproof Bathroom, Kitchen Tiles Pattern, Stove Backsplash, Countert… https://t.co/DgvxT4eDO8",Wolpin Wall Stickers Wallpaper 45 x 500 cm Waterproof Bathroom Kitchen Tiles Pattern Stove Backsplash Countert,neutral
1329859558496321536,2020-11-20 18:50:00,"India approves Reliance’s $3.4 billion deal with Future Group, brings a new headache to Amazon https://t.co/XcPdtVKSHg",India approves Reliance s 3 4 billion deal with Future Group brings a new headache to Amazon,positive
1329859267508260871,2020-11-20 18:48:51,"@hayuhelps the hayu website is rubbish in the uk, it’s glitchy. I have to quite the websites at least 5/6 times dur… https://t.co/gaMXCunRsG",the hayu website is rubbish in the uk it s glitchy I have to quite the websites at least 5 6 times dur,neutral
1329858934400663552,2020-11-20 18:47:32,"@CCI_India clears Reliance-Future retail deal despite Amazon's objections.
https://t.co/xhkzfZAmbR

via @GoogleNews",India clears Reliance Future retail deal despite Amazon s objections via,negative
1329858308174442496,2020-11-20 18:45:02,"@BobbyWillsMusic Wow!! Just saw that ""Gettin' Her Over You"" was featured by Amazon Music on India Breakthrough Song… https://t.co/btgYduCQU8",Wow Just saw that Gettin Her Over You was featured by Amazon Music on India Breakthrough Song,positive
1329857232490655746,2020-11-20 18:40:46,@iSachinSrivstva @EEMLcommunity @ECMLPKDD @OriolVinyalsML @ELLISforEurope @SchizoTribe @mlopscommunity @MSFTAzureML… https://t.co/qgLImi9oqf,,neutral
1329856613755146241,2020-11-20 18:38:18,"Reliance-Future Retail deal cleared by CCI. Amazon objects.
#Reliance #reliancefutureretail #Amazon #CCI #SEBI… https://t.co/fXhjC5xM51",Reliance Future Retail deal cleared by CCI Amazon objects Reliance reliancefutureretail Amazon CCI SEBI,positive
1329855538616815618,2020-11-20 18:34:02,"$AMZN NEW ARTICLE : India OKs $3.4B Future, Reliance Deal Over Amazon's Protests https://t.co/ELU2jh15en Get all th… https://t.co/H9qAGntXq4",AMZN NEW ARTICLE India OKs 3 4B Future Reliance Deal Over Amazon s Protests Get all th,negative
1329854873475530752,2020-11-20 18:31:24,@PrimeVideoIN why the Amazon photos is not available in India we are also the prime users we don't have access to A… https://t.co/1Xwuu199ab,why the Amazon photos is not available in India we are also the prime users we don t have access to A,positive
1329854665043759104,2020-11-20 18:30:34,@AmazonHelp I am the customer of amazon before its get launched in India. But this kind of response is really frust… https://t.co/ayMZMVo7yw,I am the customer of amazon before its get launched in India But this kind of response is really frust,positive
1329854537339846659,2020-11-20 18:30:03,"@pagemacdonald @Michael1979 @SteveStubbsman @amazonIN The shipping charges is more than the cost of book , and it's… https://t.co/U70X8juusI",The shipping charges is more than the cost of book and it s,negative
1329854261610618882,2020-11-20 18:28:58,@hummusexualJR @gaysians_uk https://t.co/LQquyUgvWC this is an amazing book by the way!! I read it about a year ago… https://t.co/J17gvfTl27,uk this is an amazing book by the way I read it about a year ago,positive
1329852765607059462,2020-11-20 18:23:01,"In 2020, till Oct, ~1.95 crore sq. ft. of office space leased in India. 
A whopping 1/3rd or 65 lakh sq.ft. is just… https://t.co/glFJ49fWOw",In 2020 till Oct 1 95 crore sq ft of office space leased in India A whopping 1 3rd or 65 lakh sq ft is just,neutral
1329852641183215618,2020-11-20 18:22:31,"Hi Everyone, we're getting a ton of positive interest in the ""Selling on Amazon India"" webinar for U.S. exporters n… https://t.co/Xo8ZCfD1dJ",Hi Everyone we re getting a ton of positive interest in the Selling on Amazon India webinar for U S exporters n,positive
1329852578759262208,2020-11-20 18:22:16,"@AmazonHelp What can I do if you keep replying that ""we are expanding our services in Mumbai"", the commercial capit… https://t.co/wksezYcpK8",What can I do if you keep replying that we are expanding our services in Mumbai the commercial capit,neutral
1329852364241711108,2020-11-20 18:21:25,FAVELA Headbands for Women Criss Cross Turban Korean Knotted Boho Stretchy Headwrap/Scarf/Headwrap/Bandana for Girl… https://t.co/V7JHt8YqRU,FAVELA Headbands for Women Criss Cross Turban Korean Knotted Boho Stretchy Headwrap Scarf Headwrap Bandana for Girl,neutral
1329852194242269184,2020-11-20 18:20:45,"@_mandarck @CCI_India Ok sir, let's bankrupt FRL and make people loose thier job and then Amazon people will take a… https://t.co/Azz6WVRv8d",mandarck India Ok sir let s bankrupt FRL and make people loose thier job and then Amazon people will take a,negative
1329852089619673089,2020-11-20 18:20:20,Amazon is becoming e a reverse East India Company 🤣 https://t.co/1XnLnQnBrX,Amazon is becoming e a reverse East India Company,positive
1329852031369060352,2020-11-20 18:20:06,"India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon… https://t.co/2kWLoJg1SW",India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon,positive
1329852026000338945,2020-11-20 18:20:05,"Deal Price: ₹ 135.00
Discount: ₹ 83.00 (38%)https://t.co/msT2CqvS1K",Deal Price 135 00 Discount 83 00 38,neutral
1329851437313105922,2020-11-20 18:17:44,India Approves Reliance’s $3.4B Deal Despite #Amazon Protests https://t.co/KV3YJ8kQdf,India Approves Reliance s 3 4B Deal Despite Amazon Protests,positive
1329851430660755458,2020-11-20 18:17:43,@kaushikcbasu @LeeBadgett Book is unavailable on Amazon in India!,Book is unavailable on Amazon in India,positive
1329850751296753664,2020-11-20 18:15:01,"India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon - Tech Crunch… https://t.co/L6WecujIPN",India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon Tech Crunch,positive
1329850385410920449,2020-11-20 18:13:33,@NarcoMonarchist @iambeddington @notmobydick @JohnRad15 @jasonhickel As a royal charter that acted on behalf of the… https://t.co/rvTo4Si7T7,As a royal charter that acted on behalf of the,neutral
1329850051665924096,2020-11-20 18:12:14,"@__iRalph India mein Amazon ki ungli nahi chalegi
Mukesh Ambani to Jeff Bezos: https://t.co/on79mJUngF",iRalph India mein Amazon ki ungli nahi chalegi Mukesh Ambani to Jeff Bezos,positive
1329848247792390150,2020-11-20 18:05:04,"India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon… https://t.co/dQhXhmvLP4",India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon,positive
1329848142276161536,2020-11-20 18:04:39,"India approves Reliance’s $3.4 billion deal with Future Group, brings new headache to Amazon – TechCrunch https://t.co/LjkZef4vMI",India approves Reliance s 3 4 billion deal with Future Group brings new headache to Amazon TechCrunch,positive
1329846933356122114,2020-11-20 17:59:50,"How telco partnerships spurred the growth of Netflix, Amazon Prime Video, ALTBalaji, and others in India https://t.co/HEtooQmQ8Y",How telco partnerships spurred the growth of Netflix Amazon Prime Video ALTBalaji and others in India,positive
1329846714275139587,2020-11-20 17:58:58,"@jagdish56891077 Hello Jagdish, kindly to answer on this question. Did you buy your order from Amazon India or https://t.co/3RLRD2Zyo6?

^OS",Hello Jagdish kindly to answer on this question Did you buy your order from Amazon India or OS,positive
1329845795223322624,2020-11-20 17:55:19,The dispute is essentially for the dominance of India’s estimated $1 trillion consumer retail market https://t.co/PhhsEVWgUS via @technology,The dispute is essentially for the dominance of India s estimated 1 trillion consumer retail market via,negative
1329845792874479616,2020-11-20 17:55:19,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/FycFTauiHJ",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329845630756294656,2020-11-20 17:54:40,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/iggnN1GRDw",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329845601656209408,2020-11-20 17:54:33,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/P0roZyf3Cj",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329845557636960257,2020-11-20 17:54:22,#JeffBezos has met his match for the first time in #MukeshAmbani #Reliance ! Just got schooled in India! #startups  https://t.co/fdcrA2YPmb,JeffBezos has met his match for the first time in MukeshAmbani Reliance Just got schooled in India startups,neutral
1329845300584800257,2020-11-20 17:53:21,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/OYoBtWGCat",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329845236378419202,2020-11-20 17:53:06,CCI clears Reliance-Future Retail deal despite Amazon's objections https://t.co/5bZAmESW1c,CCI clears Reliance Future Retail deal despite Amazon s objections,negative
1329844425321693185,2020-11-20 17:49:52,@Uber_India Need help. Today I took Uber from Khanpur to Palam worth Rs 216 but was not able to make payment as the… https://t.co/ySDRgwpMEx,India Need help Today I took Uber from Khanpur to Palam worth Rs 216 but was not able to make payment as the,positive
1329844376835559426,2020-11-20 17:49:41,"@RuchikaBhartiy1 @ShieldVoC @amazonIN @AmazonHelp @amazonIN
@amazon
 @AmazonHelp
 Amazon india helping cheats on th… https://t.co/TEq4pFoq9P",Amazon india helping cheats on th,positive
1329844215145058304,2020-11-20 17:49:02,"Enjoy our #romcom #film THE LAST CONCEPTION.

Dr. Sikand's parents' insist she has a baby.

Directed by… https://t.co/U7CCcLFRYf",Enjoy our romcom film THE LAST CONCEPTION Dr Sikand s parents insist she has a baby Directed by,positive
1329843963382083587,2020-11-20 17:48:02,"India’s antitrust regulator approved Reliance’s $3.5 billion acquisition of Future Retail, disregarding calls by Am… https://t.co/DncTKkCLyy",India s antitrust regulator approved Reliance s 3 5 billion acquisition of Future Retail disregarding calls by Am,positive
1329843919710896128,2020-11-20 17:47:52,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/pqMuLHxdn9",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329843855923941376,2020-11-20 17:47:37,"November 20th

Suggested Readings

1. Policing of OTT platforms
https://t.co/rdOigRbvID

2.  Implications of India… https://t.co/mHXsFkGKCd",November 20th Suggested Readings 1 Policing of OTT platforms 2 Implications of India,neutral
1329843667851329536,2020-11-20 17:46:52,Competition Commission of India (CCI) approves Future Group-Reliance Retail deal despite objection by Amazon.… https://t.co/BHSW5gEioS,Competition Commission of India CCI approves Future Group Reliance Retail deal despite objection by Amazon,positive
1329843619075825664,2020-11-20 17:46:40,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/NPyXKXYInN",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329843512825708545,2020-11-20 17:46:15,@AnnuAgnihotri1 @ShieldVoC @amazon @AmazonSupportEU @amazonIN @AmazonHelp Amazon India is fraud and cheater. Boycott Amazon India.,Amazon India is fraud and cheater Boycott Amazon India,negative
1329843197439139840,2020-11-20 17:45:00,"The legal counsel of Amazon told the court that it had introduced Samara, an investor to Future and the term sheet… https://t.co/8DHfRwBzAP",The legal counsel of Amazon told the court that it had introduced Samara an investor to Future and the term sheet,positive
1329842279612297218,2020-11-20 17:41:21,Amazon launches Alexa in Hindi for Fire TV devices in India https://t.co/LTI3WCLblh,Amazon launches Alexa in Hindi for Fire TV devices in India,negative
1329842271597043713,2020-11-20 17:41:19,Amazon launches Alexa in Hindi for Fire TV devices in India https://t.co/gcENaFTCKS,Amazon launches Alexa in Hindi for Fire TV devices in India,negative
1329842261320929287,2020-11-20 17:41:17,Amazon launches Alexa in Hindi for Fire TV devices in India https://t.co/tg5Pr3yhyj,Amazon launches Alexa in Hindi for Fire TV devices in India,negative
1329841437408575488,2020-11-20 17:38:00,"@Nanjala1 Congratulations @Nanjala1 

When can we expect to see it in bookstores in India?
Its not listed on https://t.co/T2pFbFJgUY either.",Congratulations When can we expect to see it in bookstores in India Its not listed on either,positive
1329841184789966856,2020-11-20 17:37:00,The New Girl: Book 11 – The Surprise https://t.co/ZDXDZi21c3,The New Girl Book 11 The Surprise,positive
1329841087440187394,2020-11-20 17:36:37,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/HfREroM43l",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329840745591828481,2020-11-20 17:35:15,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/X36aKucLrZ",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329840696560209920,2020-11-20 17:35:03,https://t.co/sIMWyiC0z0,,neutral
1329840660137046016,2020-11-20 17:34:55,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/V38HKAeCt0",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
1329840596786302980,2020-11-20 17:34:40,"@UnSubtleDesi A clear look into India’s political, social and economic history unobstructed by decades of agenda-dr… https://t.co/EuA4e01RfU",A clear look into India s political social and economic history unobstructed by decades of agenda dr,positive
1329840171026583557,2020-11-20 17:32:58,"@CCI_India amazon should be punished for trying to unethically causing hurdles...with 1500 cr investments, trying t… https://t.co/BZBJxcEayi",India amazon should be punished for trying to unethically causing hurdles with 1500 cr investments trying t,negative
1329839354873737217,2020-11-20 17:29:44,"#India #ecommerce market heating up 
https://t.co/g0Hjt41Uk6 via @technology",India ecommerce market heating up via,neutral
1329839272304791554,2020-11-20 17:29:24,"Develop the skills of business process automation with #SAP workflow ??

eBook on Amzon USA:… https://t.co/OpG7HJS50o",Develop the skills of business process automation with SAP workflow eBook on Amzon USA,neutral
